created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2021-08-27 02:29:59 -05,1382,16.00,84.20,,,,
2021-08-27 02:30:17 -05,1383,16.00,83.20,,,,
2021-08-27 02:30:35 -05,1384,16.00,84.10,,,,
2021-08-27 02:30:52 -05,1385,16.00,84.10,,,,
2021-08-27 02:44:59 -05,1386,15.70,86.40,,,,
2021-08-27 02:45:17 -05,1387,15.70,87.00,,,,
2021-08-27 02:45:35 -05,1388,15.70,86.90,,,,
2021-08-27 02:45:52 -05,1389,15.70,86.70,,,,
2021-08-27 02:59:59 -05,1390,15.50,88.20,,,,
2021-08-27 03:00:17 -05,1391,15.40,88.60,,,,
2021-08-27 03:00:35 -05,1392,15.40,87.70,,,,
2021-08-27 03:00:50 -05,1393,15.40,88.20,,,,
2021-08-27 03:14:59 -05,1394,15.40,87.10,,,,
2021-08-27 03:15:17 -05,1395,15.50,87.30,,,,
2021-08-27 03:15:35 -05,1396,15.50,87.00,,,,
2021-08-27 03:15:52 -05,1397,15.40,86.80,,,,
2021-08-27 03:29:59 -05,1398,15.10,91.10,,,,
2021-08-27 03:30:17 -05,1399,15.10,91.10,,,,
2021-08-27 03:30:35 -05,1400,15.10,91.10,,,,
2021-08-27 03:30:52 -05,1401,15.10,91.20,,,,
2021-08-27 03:44:59 -05,1402,15.00,92.70,,,,
2021-08-27 03:45:17 -05,1403,15.00,92.60,,,,
2021-08-27 03:45:35 -05,1404,15.00,92.50,,,,
2021-08-27 03:45:52 -05,1405,15.00,92.60,,,,
2021-08-27 03:59:59 -05,1406,14.80,92.40,,,,
2021-08-27 04:00:17 -05,1407,14.90,92.60,,,,
2021-08-27 04:00:35 -05,1408,14.90,92.50,,,,
2021-08-27 04:00:52 -05,1409,14.80,92.50,,,,
2021-08-27 04:14:59 -05,1410,14.70,91.70,,,,
2021-08-27 04:15:17 -05,1411,14.70,91.90,,,,
2021-08-27 04:15:32 -05,1412,14.70,91.80,,,,
2021-08-27 04:15:50 -05,1413,14.70,91.70,,,,
2021-08-27 04:29:59 -05,1414,14.50,90.70,,,,
2021-08-27 04:30:17 -05,1415,14.50,90.70,,,,
2021-08-27 04:30:32 -05,1416,14.50,90.90,,,,
2021-08-27 04:30:50 -05,1417,14.50,90.60,,,,
2021-08-27 04:44:59 -05,1418,14.40,90.10,,,,
2021-08-27 04:45:17 -05,1419,14.40,90.40,,,,
2021-08-27 04:45:35 -05,1420,14.40,90.50,,,,
2021-08-27 04:45:52 -05,1421,14.40,90.50,,,,
2021-08-27 04:59:59 -05,1422,14.30,91.00,,,,
2021-08-27 05:00:17 -05,1423,14.30,91.20,,,,
2021-08-27 05:00:35 -05,1424,14.30,91.30,,,,
2021-08-27 05:00:52 -05,1425,14.30,91.20,,,,
2021-08-27 05:14:59 -05,1426,14.20,89.00,,,,
2021-08-27 05:15:21 -05,1427,14.20,89.20,,,,
2021-08-27 05:15:39 -05,1428,14.20,89.10,,,,
2021-08-27 05:15:58 -05,1429,14.20,89.20,,,,
2021-08-27 05:29:59 -05,1430,14.00,90.20,,,,
2021-08-27 05:30:17 -05,1431,14.00,90.20,,,,
2021-08-27 05:30:32 -05,1432,14.00,90.20,,,,
2021-08-27 05:30:50 -05,1433,14.00,90.30,,,,
2021-08-27 05:44:59 -05,1434,13.90,89.70,,,,
2021-08-27 05:45:14 -05,1435,13.90,89.60,,,,
2021-08-27 05:45:32 -05,1436,13.90,89.00,,,,
2021-08-27 05:45:50 -05,1437,13.90,89.00,,,,
2021-08-27 05:59:59 -05,1438,13.50,88.70,,,,
2021-08-27 06:00:17 -05,1439,13.50,88.20,,,,
2021-08-27 06:00:35 -05,1440,13.50,88.40,,,,
2021-08-27 06:00:53 -05,1441,13.50,88.30,,,,
2021-08-27 06:14:59 -05,1442,13.40,86.80,,,,
2021-08-27 06:15:17 -05,1443,13.30,87.20,,,,
2021-08-27 06:15:35 -05,1444,13.30,87.20,,,,
2021-08-27 06:15:52 -05,1445,13.30,87.10,,,,
2021-08-27 06:29:59 -05,1446,13.30,86.70,,,,
2021-08-27 06:30:17 -05,1447,13.30,87.00,,,,
2021-08-27 06:30:35 -05,1448,13.30,87.00,,,,
2021-08-27 06:30:52 -05,1449,13.30,87.10,,,,
2021-08-27 06:44:59 -05,1450,13.70,85.00,,,,
2021-08-27 06:45:17 -05,1451,13.70,85.10,,,,
2021-08-27 06:45:39 -05,1452,13.70,84.70,,,,
2021-08-27 06:45:57 -05,1453,13.70,84.70,,,,
2021-08-27 06:59:59 -05,1454,13.70,84.50,,,,
2021-08-27 07:00:17 -05,1455,13.70,84.80,,,,
2021-08-27 07:00:32 -05,1456,13.70,84.80,,,,
2021-08-27 07:00:47 -05,1457,13.70,84.60,,,,
2021-08-27 07:14:59 -05,1458,14.00,86.00,,,,
2021-08-27 07:15:17 -05,1459,14.00,86.70,,,,
2021-08-27 07:15:32 -05,1460,14.00,86.80,,,,
2021-08-27 07:15:50 -05,1461,14.00,86.80,,,,
2021-08-27 07:29:59 -05,1462,14.70,89.60,,,,
2021-08-27 07:30:17 -05,1463,14.80,89.80,,,,
2021-08-27 07:30:32 -05,1464,14.70,89.20,,,,
2021-08-27 07:30:47 -05,1465,14.70,89.40,,,,
2021-08-27 07:44:59 -05,1466,15.00,88.50,,,,
2021-08-27 07:45:17 -05,1467,15.00,89.10,,,,
2021-08-27 07:45:35 -05,1468,15.00,88.70,,,,
2021-08-27 07:45:52 -05,1469,15.00,87.40,,,,
2021-08-27 07:59:59 -05,1470,15.30,85.60,,,,
2021-08-27 08:00:17 -05,1471,15.30,85.50,,,,
2021-08-27 08:00:32 -05,1472,15.30,85.00,,,,
2021-08-27 08:00:50 -05,1473,15.30,84.90,,,,
2021-08-27 08:14:59 -05,1474,16.20,80.20,,,,
2021-08-27 08:15:17 -05,1475,16.20,80.40,,,,
2021-08-27 08:15:35 -05,1476,16.20,80.80,,,,
2021-08-27 08:15:52 -05,1477,16.20,80.40,,,,
2021-08-27 08:29:59 -05,1478,16.10,80.30,,,,
2021-08-27 08:30:17 -05,1479,16.10,81.10,,,,
2021-08-27 08:30:35 -05,1480,16.10,80.50,,,,
2021-08-27 08:30:52 -05,1481,16.20,80.80,,,,
2021-08-27 08:44:59 -05,1482,16.70,78.60,,,,
2021-08-27 08:45:17 -05,1483,16.70,78.40,,,,
2021-08-27 08:45:35 -05,1484,16.70,78.70,,,,
2021-08-27 08:45:52 -05,1485,16.60,78.40,,,,
2021-08-27 08:59:59 -05,1486,17.00,69.50,,,,
2021-08-27 09:00:14 -05,1487,17.00,69.70,,,,
2021-08-27 09:00:32 -05,1488,17.00,69.30,,,,
2021-08-27 09:00:47 -05,1489,17.00,69.90,,,,
2021-08-27 09:14:59 -05,1490,18.50,66.30,,,,
2021-08-27 09:15:17 -05,1491,18.50,66.00,,,,
2021-08-27 09:15:35 -05,1492,18.50,65.00,,,,
2021-08-27 09:15:53 -05,1493,18.50,65.40,,,,
2021-08-27 09:29:59 -05,1494,18.70,64.00,,,,
2021-08-27 09:30:17 -05,1495,18.70,63.90,,,,
2021-08-27 09:30:32 -05,1496,18.70,64.10,,,,
2021-08-27 09:30:50 -05,1497,18.70,64.20,,,,
2021-08-27 09:44:59 -05,1498,18.70,61.50,,,,
2021-08-27 09:45:17 -05,1499,18.70,61.90,,,,
2021-08-27 09:45:35 -05,1500,18.70,62.20,,,,
2021-08-27 09:45:52 -05,1501,18.70,62.40,,,,
2021-08-27 09:59:59 -05,1502,19.00,60.30,,,,
2021-08-27 10:00:17 -05,1503,19.00,60.50,,,,
2021-08-27 10:00:35 -05,1504,18.90,60.40,,,,
2021-08-27 10:00:52 -05,1505,18.90,60.70,,,,
2021-08-27 10:14:59 -05,1506,19.30,59.50,,,,
2021-08-27 10:15:17 -05,1507,19.30,59.70,,,,
2021-08-27 10:15:35 -05,1508,19.30,60.00,,,,
2021-08-27 10:15:50 -05,1509,19.40,60.00,,,,
2021-08-27 10:29:59 -05,1510,19.80,59.30,,,,
2021-08-27 10:30:17 -05,1511,19.80,59.40,,,,
2021-08-27 10:30:32 -05,1512,19.80,59.40,,,,
2021-08-27 10:30:47 -05,1513,19.90,59.40,,,,
2021-08-27 10:44:59 -05,1514,19.90,59.00,,,,
2021-08-27 10:45:17 -05,1515,19.90,59.00,,,,
2021-08-27 10:45:36 -05,1516,19.90,59.00,,,,
2021-08-27 10:45:53 -05,1517,19.90,59.40,,,,
2021-08-27 10:59:59 -05,1518,20.10,58.40,,,,
2021-08-27 11:00:14 -05,1519,20.10,58.40,,,,
2021-08-27 11:00:30 -05,1520,20.10,57.80,,,,
2021-08-27 11:00:59 -05,1521,20.10,57.90,,,,
2021-08-27 11:14:59 -05,1522,20.00,58.90,,,,
2021-08-27 11:15:20 -05,1523,20.00,58.50,,,,
2021-08-27 11:15:43 -05,1524,20.00,58.70,,,,
2021-08-27 11:29:59 -05,1525,20.30,58.40,,,,
2021-08-27 11:30:17 -05,1526,20.30,58.30,,,,
2021-08-27 11:30:35 -05,1527,20.40,58.40,,,,
2021-08-27 11:30:53 -05,1528,20.40,58.20,,,,
2021-08-27 11:44:59 -05,1529,20.90,55.60,,,,
2021-08-27 11:45:14 -05,1530,20.90,55.20,,,,
2021-08-27 11:45:32 -05,1531,20.90,55.40,,,,
2021-08-27 11:45:47 -05,1532,20.90,55.30,,,,
2021-08-27 12:00:00 -05,1533,20.30,57.00,,,,
2021-08-27 12:00:18 -05,1534,20.30,57.20,,,,
2021-08-27 12:00:37 -05,1535,20.30,57.80,,,,
2021-08-27 12:14:59 -05,1536,19.70,58.80,,,,
2021-08-27 12:15:17 -05,1537,19.60,59.20,,,,
2021-08-27 12:15:35 -05,1538,19.60,59.50,,,,
2021-08-27 12:15:52 -05,1539,19.60,59.60,,,,
2021-08-27 12:29:59 -05,1540,19.80,60.40,,,,
2021-08-27 12:30:46 -05,1541,19.90,60.20,,,,
2021-08-27 12:44:59 -05,1542,21.00,59.30,,,,
2021-08-27 12:45:14 -05,1543,21.00,59.60,,,,
2021-08-27 12:45:33 -05,1544,21.00,59.20,,,,
2021-08-27 12:45:51 -05,1545,21.00,59.80,,,,
2021-08-27 12:59:59 -05,1546,21.80,56.10,,,,
2021-08-27 13:00:17 -05,1547,21.90,55.90,,,,
2021-08-27 13:00:35 -05,1548,21.90,56.10,,,,
2021-08-27 13:00:52 -05,1549,21.90,55.90,,,,
2021-08-27 13:14:59 -05,1550,21.50,56.10,,,,
2021-08-27 13:15:14 -05,1551,21.50,56.10,,,,
2021-08-27 13:15:32 -05,1552,21.50,56.30,,,,
2021-08-27 13:15:50 -05,1553,21.40,56.00,,,,
2021-08-27 13:29:59 -05,1554,21.40,53.90,,,,
2021-08-27 13:30:17 -05,1555,21.50,54.20,,,,
2021-08-27 13:30:32 -05,1556,21.50,54.50,,,,
2021-08-27 13:30:50 -05,1557,21.50,54.70,,,,
2021-08-27 13:44:59 -05,1558,22.60,51.50,,,,
2021-08-27 13:45:14 -05,1559,22.60,51.30,,,,
2021-08-27 13:45:29 -05,1560,22.60,51.50,,,,
2021-08-27 13:45:45 -05,1561,22.50,51.60,,,,
2021-08-27 13:59:59 -05,1562,22.30,52.80,,,,
2021-08-27 14:00:17 -05,1563,22.40,52.90,,,,
2021-08-27 14:00:35 -05,1564,22.40,53.00,,,,
2021-08-27 14:00:52 -05,1565,22.50,53.20,,,,
2021-08-27 14:14:59 -05,1566,23.40,49.00,,,,
2021-08-27 14:15:17 -05,1567,23.40,49.20,,,,
2021-08-27 14:15:37 -05,1568,23.40,49.20,,,,
2021-08-27 14:15:54 -05,1569,23.50,49.50,,,,
2021-08-27 14:29:59 -05,1570,23.30,48.90,,,,
2021-08-27 14:30:17 -05,1571,23.30,48.70,,,,
2021-08-27 14:30:35 -05,1572,23.30,48.70,,,,
2021-08-27 14:30:52 -05,1573,23.20,48.70,,,,
2021-08-27 14:44:59 -05,1574,23.70,46.50,,,,
2021-08-27 14:45:17 -05,1575,23.70,46.60,,,,
2021-08-27 14:45:35 -05,1576,23.70,46.70,,,,
2021-08-27 14:45:52 -05,1577,23.70,46.80,,,,
2021-08-27 14:59:59 -05,1578,22.70,48.30,,,,
2021-08-27 15:00:17 -05,1579,22.70,48.20,,,,
2021-08-27 15:00:35 -05,1580,22.70,48.20,,,,
2021-08-27 15:00:52 -05,1581,22.70,48.10,,,,
2021-08-27 15:14:59 -05,1582,22.20,50.00,,,,
2021-08-27 15:15:17 -05,1583,22.20,49.60,,,,
2021-08-27 15:15:35 -05,1584,22.20,49.60,,,,
2021-08-27 15:15:52 -05,1585,22.10,49.00,,,,
2021-08-27 15:29:59 -05,1586,22.20,49.20,,,,
2021-08-27 15:30:17 -05,1587,22.20,49.20,,,,
2021-08-27 15:30:35 -05,1588,22.20,49.10,,,,
2021-08-27 15:30:52 -05,1589,22.20,49.40,,,,
2021-08-27 15:44:59 -05,1590,22.20,49.20,,,,
2021-08-27 15:45:17 -05,1591,22.20,49.50,,,,
2021-08-27 15:45:32 -05,1592,22.30,49.60,,,,
2021-08-27 15:45:50 -05,1593,22.30,49.50,,,,
2021-08-27 15:59:59 -05,1594,23.00,47.70,,,,
2021-08-27 16:00:21 -05,1595,23.10,47.60,,,,
2021-08-27 16:00:39 -05,1596,23.10,47.70,,,,
2021-08-27 16:00:58 -05,1597,23.10,47.50,,,,
2021-08-27 16:14:59 -05,1598,23.50,45.80,,,,
2021-08-27 16:15:18 -05,1599,23.50,46.00,,,,
2021-08-27 16:15:33 -05,1600,23.60,46.10,,,,
2021-08-27 16:15:51 -05,1601,23.60,46.30,,,,
